,ACWV,AGG,DBC,EMB,EMGF,GLD,HYG,IMTM,IQLT,IVLU,MTUM,QUAL,SCHH,SIZE,SPTL,TIP,USMV,VLUE,SHV,,Sum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.216120878
10/15/2003,0.052888241,0.135105636,0.060674691,0.064180899,0.093532765,0.046515395,0.157691626,0.026551646,0.020317949,0.023267042,0.020341847,0.01820142,0.050758513,0.01932616,0.061750042,0.111871006,0.019416126,0.017608994,-2.14E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2003,0.052798759,0.134339125,0.060874108,0.064418717,0.093574014,0.046453333,0.16007039,0.026802097,0.020661532,0.023203105,0.020022194,0.018117568,0.050439055,0.019170692,0.060929162,0.111375027,0.019272115,0.017479007,-2.15E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/17/2003,0.053615927,0.132118902,0.059910752,0.063391691,0.09722818,0.046068901,0.160753741,0.027077611,0.020766562,0.023364368,0.020241307,0.018237075,0.050505985,0.019264189,0.059728401,0.110999236,0.019326461,0.017400709,-2.14E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/20/2003,0.05303018,0.135330714,0.057317706,0.06383503,0.095344772,0.045149016,0.16253799,0.026951275,0.020661297,0.023023876,0.019635927,0.017873457,0.049228045,0.018789913,0.061577929,0.113548707,0.019127447,0.017036718,-2.15E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2003,0.053145333,0.134141486,0.056064974,0.063673096,0.09758319,0.046239027,0.161520697,0.026655823,0.020715457,0.022745814,0.019750807,0.018081364,0.048667011,0.018838553,0.061775034,0.114022374,0.019203164,0.017176797,-2.14E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/22/2003,0.053582641,0.134331772,0.055894307,0.063969175,0.096046997,0.047877048,0.161543717,0.027138494,0.020865872,0.022746294,0.019996003,0.017937597,0.048329322,0.018710806,0.061605903,0.113242984,0.019158665,0.017022404,-2.13E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/23/2003,0.052805632,0.136392027,0.055853803,0.063817165,0.095913375,0.050765301,0.161812042,0.027065343,0.020510467,0.021558522,0.018841588,0.017126996,0.046450222,0.017975969,0.063583303,0.114967745,0.018425706,0.016134793,-2.13E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/24/2003,0.052595973,0.137450809,0.059344147,0.064132481,0.088783916,0.051480343,0.163451595,0.025651299,0.019838481,0.019574012,0.019115868,0.017674408,0.045690151,0.018475314,0.063724985,0.117384419,0.019164064,0.016467735,-2.16E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/27/2003,0.052356536,0.138544117,0.058205239,0.06387012,0.088383622,0.052747879,0.161702086,0.025501374,0.019849103,0.019973013,0.018921612,0.017225774,0.044160925,0.018197058,0.065455696,0.119801832,0.018963569,0.016140445,-2.14E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/28/2003,0.052961147,0.137393224,0.057809074,0.063376247,0.087996846,0.051597115,0.162407969,0.026135008,0.020118836,0.02079653,0.018870204,0.01748657,0.045878503,0.018547667,0.064493069,0.118881732,0.018961867,0.016288392,-2.14E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/29/2003,0.052864579,0.13720798,0.056577735,0.063593204,0.091141109,0.050086875,0.16063721,0.026154164,0.019997076,0.021421751,0.019553962,0.01814699,0.043880206,0.018960463,0.06500653,0.118852951,0.019249682,0.016667534,-2.11E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/30/2003,0.053565566,0.135103203,0.056151916,0.064284691,0.091744352,0.050540624,0.160875784,0.026636563,0.020223057,0.021871003,0.019743292,0.01812829,0.045321268,0.019244806,0.06317065,0.117080234,0.019376998,0.016937705,-2.11E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2003,0.053574617,0.135136953,0.054611617,0.063800087,0.093294788,0.05105339,0.161694553,0.026618448,0.020497515,0.022101629,0.019739,0.017913827,0.046053787,0.019348396,0.062126817,0.116211624,0.019363291,0.016859661,-2.11E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/3/2003,0.052842704,0.133839668,0.056537954,0.064797939,0.09339422,0.05072277,0.161427788,0.025758455,0.019903315,0.021013044,0.019794726,0.01796689,0.045319033,0.019470198,0.062978419,0.117567,0.019508829,0.017157048,-2.10E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/4/2003,0.053387434,0.149339256,0.061194729,0.063702084,0.072169426,0.052475952,0.169749468,0.025547966,0.020513029,0.019801026,0.019195797,0.01921924,0.049782289,0.018720725,0,0.106774916,0.021885312,0.017633519,0.058907832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/5/2003,0.053794686,0.150071749,0.060173742,0.064087301,0.073070594,0.049806734,0.169692415,0.026431776,0.020751478,0.020553995,0.018810682,0.018815662,0.049777525,0.018404917,0,0.108175021,0.021411063,0.017370158,0.058800502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/6/2003,0.053534524,0.149691211,0.066707421,0.062987425,0.073598345,0.050066746,0.169280431,0.025900772,0.020356921,0.020022714,0.018845195,0.018598364,0.049259137,0.018335341,0,0.105488882,0.021350219,0.017320507,0.058655847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/7/2003,0.05329468,0.147706124,0.065452389,0.062400173,0.073202993,0.051052102,0.170429301,0.02544194,0.020220245,0.019217975,0.019386978,0.019085859,0.051147137,0.018857924,0,0.104484177,0.021754362,0.017851029,0.059014611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/10/2003,0.05358717,0.147133288,0.067010125,0.061535847,0.074480049,0.050153699,0.169188522,0.026287161,0.020920298,0.020012756,0.018760848,0.018837251,0.05178955,0.018623135,0,0.103885354,0.021347971,0.017766491,0.058680484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/12/2003,0.05363052,0.14795439,0.06706383,0.062039196,0.073876881,0.05220416,0.168975624,0.026393553,0.020776039,0.019654236,0.018083161,0.018500727,0.051361191,0.018166024,0,0.104217852,0.02115176,0.017304605,0.058646253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/13/2003,0.054038139,0.146180831,0.06927388,0.061618093,0.074654163,0.052114502,0.166016691,0.026472582,0.020927699,0.019870628,0.018656477,0.018807075,0.052812598,0.018505093,0,0.103337798,0.021450294,0.017694501,0.057568957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/14/2003,0.054251589,0.146906309,0.069737745,0.061089519,0.075151591,0.053674388,0.163734948,0.026650091,0.021193765,0.020311427,0.018497827,0.018521594,0.052450678,0.018278257,0,0.104399318,0.021248891,0.017488391,0.056413672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/17/2003,0.054190829,0.146688757,0.07061396,0.061238781,0.075366554,0.054057778,0.163158245,0.026404231,0.021579887,0.020290827,0.017768948,0.018109215,0.053040445,0.017854247,0,0.105310912,0.021034669,0.017113888,0.056177826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/18/2003,0.053379234,0.150525579,0.069451684,0.061607183,0.072954924,0.053211929,0.165358112,0.025152726,0.02072844,0.018504693,0.017546831,0.017780847,0.053011009,0.017629909,0,0.10843194,0.020982936,0.01691995,0.056822075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/19/2003,0.053283562,0.149516967,0.074602062,0.061529706,0.072878521,0.053035067,0.164721669,0.025784148,0.020984428,0.01911384,0.016592086,0.017105464,0.052695756,0.017003214,0,0.107891763,0.020330871,0.016390424,0.056540452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/20/2003,0.05423497,0.148915924,0.070932282,0.06189775,0.069884681,0.054295175,0.167273992,0.025762774,0.020979087,0.018755698,0.017342758,0.017655773,0.052733267,0.017462591,0,0.106546346,0.021093286,0.016970021,0.057263625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/2003,0.054026574,0.151461915,0.069917021,0.062931834,0.06799809,0.054150602,0.168403434,0.026355066,0.021077545,0.019219025,0.017027126,0.017262905,0.051226322,0.017170931,0,0.106808332,0.020703312,0.016697187,0.05756278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/24/2003,0.053813486,0.151379438,0.069804576,0.06422649,0.069473054,0.054487011,0.167658532,0.026334356,0.021093297,0.019375513,0.01708416,0.017249682,0.05045733,0.017235674,0,0.10568793,0.020626241,0.016691778,0.057321452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/2003,0.054554235,0.150115539,0.063421204,0.064521234,0.069118683,0.053086236,0.168969804,0.026451961,0.021330625,0.019548414,0.018371565,0.018311834,0.051859584,0.018217743,0,0.105155987,0.021604433,0.0176548,0.05770612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2003,0.054593871,0.150157879,0.063609734,0.064143793,0.070465506,0.052305859,0.168037884,0.026302484,0.021136951,0.019855857,0.018148059,0.01803272,0.052813181,0.018370193,0,0.105848774,0.021522439,0.017709103,0.056945714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/28/2003,0.055352921,0.146465253,0.0657988,0.063622257,0.072379574,0.053631544,0.166370264,0.026965648,0.0215295,0.020371605,0.018237485,0.018091549,0.053104174,0.018456539,0,0.103872406,0.021567149,0.017912951,0.056270381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2003,0.055509392,0.145162679,0.066511667,0.061614223,0.075985907,0.054815137,0.165682661,0.027011807,0.021727373,0.020299559,0.018267165,0.017990427,0.053466283,0.018455236,0,0.102130376,0.021425497,0.017865272,0.056079339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2003,0.056708081,0.141635974,0.065167546,0.060312203,0.079963179,0.054897978,0.163126708,0.028153851,0.022221059,0.020987081,0.018820745,0.018559078,0.055046635,0.018905945,0,0.100073876,0.021832723,0.018326802,0.055260534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/3/2003,0.056907827,0.140254637,0.067746259,0.060169411,0.08092535,0.054937224,0.162801752,0.028683811,0.022489364,0.02137304,0.018255662,0.018192811,0.054045818,0.018639364,0,0.099971517,0.021562107,0.018255904,0.054788142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/4/2003,0.056732189,0.149811759,0.054022544,0.064047504,0.072247717,0.053529672,0.171604765,0.027382615,0.022304133,0.017904581,0.021585543,0.020697069,0.049212208,0.020755177,0,0.096618224,0.026458033,0.016688103,0.058398165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/5/2003,0.056534948,0.150312473,0.054446498,0.06401764,0.071012523,0.053635763,0.17201902,0.02725867,0.022003071,0.017993939,0.02133246,0.021003195,0.048254118,0.02093328,0,0.097380099,0.026677275,0.016883586,0.058301441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/8/2003,0.056371813,0.152522003,0.052461964,0.06394513,0.070123374,0.053547,0.173514749,0.027115944,0.021975761,0.017965253,0.02040554,0.020377218,0.047974118,0.020485605,0,0.100456617,0.026193159,0.016419315,0.058145439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/9/2003,0.056350387,0.151096779,0.056362028,0.062822472,0.070447996,0.054771925,0.172071819,0.025751587,0.021811984,0.01754201,0.020656608,0.020815658,0.048661208,0.020795613,0,0.09920998,0.026509374,0.016706083,0.057616491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/10/2003,0.056395423,0.148941651,0.055053388,0.06163567,0.074113175,0.05582287,0.173719161,0.025961213,0.022117239,0.017845477,0.01937953,0.020259322,0.049088715,0.020454873,0,0.098855829,0.026088952,0.016336717,0.057930792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/11/2003,0.05544921,0.151197593,0.055562791,0.060753254,0.074421231,0.056970324,0.174438436,0.024294329,0.021720061,0.017188808,0.019066976,0.020081811,0.048579624,0.020150869,0,0.099907177,0.025918219,0.016288117,0.058011168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/12/2003,0.056147754,0.152521818,0.054583787,0.057786665,0.074600243,0.053901115,0.173994451,0.024346771,0.021440019,0.017213846,0.020130608,0.020820959,0.049532923,0.020816475,0,0.100918755,0.026522265,0.016903816,0.05781773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/15/2003,0.056705915,0.151403603,0.057889219,0.055203428,0.075781941,0.054778552,0.171987794,0.024922193,0.021687702,0.017684176,0.020154826,0.020796714,0.049657167,0.020848968,0,0.099699527,0.026518857,0.017003146,0.057276272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/16/2003,0.056885682,0.151378557,0.058588836,0.053805018,0.076377954,0.055065678,0.172317861,0.02656735,0.022028619,0.018377736,0.019630021,0.020350166,0.048728361,0.020416591,0,0.099134713,0.026258262,0.01668747,0.057401125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/17/2003,0.056776097,0.15121256,0.057788878,0.057229444,0.074884125,0.055122815,0.171803785,0.025286201,0.021661226,0.017882298,0.019702139,0.020755516,0.049687912,0.020710279,0,0.098449054,0.026807443,0.017015725,0.057224503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/18/2003,0.056673001,0.151632158,0.058951524,0.060303495,0.073144056,0.054918453,0.171033458,0.024641383,0.021720425,0.017673022,0.019754381,0.020742952,0.049459098,0.020749251,0,0.09778267,0.026846576,0.01707391,0.056900186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/19/2003,0.056710291,0.150046544,0.059982946,0.061519251,0.075126461,0.053713692,0.169054491,0.024247589,0.021761764,0.017645247,0.020619166,0.021300332,0.048663875,0.021234867,0,0.097723621,0.027135655,0.017482548,0.05603166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2003,0.056493561,0.149841266,0.057179245,0.06211676,0.07628985,0.054578705,0.16993052,0.024654785,0.021787724,0.017955892,0.020461799,0.021234233,0.04877865,0.021114606,0,0.097257058,0.027004973,0.017456339,0.055864034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2003,0.05716102,0.149212396,0.05335906,0.062231286,0.078027392,0.054762628,0.169925195,0.025061806,0.021976881,0.018197368,0.020596697,0.021194192,0.049444421,0.021443645,0,0.096648337,0.027268566,0.017750699,0.055738409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/29/2003,0.057713765,0.147658447,0.053565036,0.062041588,0.077694372,0.054375063,0.170688998,0.02532938,0.022341454,0.018488565,0.02103263,0.021381939,0.049384105,0.021666252,0,0.095269255,0.027466594,0.017974919,0.055927637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/30/2003,0.058693,0.144712819,0.052286368,0.061321751,0.079833308,0.055007136,0.169404356,0.025991636,0.022500439,0.018763231,0.021896939,0.022075915,0.0499847,0.022256713,0,0.093203545,0.028227318,0.018540588,0.055300237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/2/2004,0.058923999,0.142373642,0.052914337,0.060701404,0.082612941,0.05643302,0.168831254,0.026928367,0.0229449,0.019273885,0.021532646,0.021894396,0.049972047,0.022103993,0,0.091440173,0.02800039,0.018352826,0.05476578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/5/2004,0.059024202,0.139095665,0.05578823,0.058931031,0.088024841,0.055773274,0.167810172,0.027601233,0.023528766,0.019696882,0.021075369,0.021537417,0.049582069,0.021656115,0,0.090456446,0.027543637,0.018275006,0.054599648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/6/2004,0.057350757,0.147523616,0.052905699,0.065660458,0.072727159,0.049542443,0.179142319,0.025053461,0.02382812,0.019616542,0.020557066,0.022021812,0.050401449,0.022910382,0,0.086703914,0.025902556,0.019479859,0.058672388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/7/2004,0.056996567,0.148231759,0.052288924,0.067523666,0.070682973,0.050549385,0.179409548,0.024758659,0.023957478,0.019504551,0.0206321,0.021825946,0.050226641,0.022723672,0,0.087687555,0.025666299,0.019288836,0.05804544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2004,0.056122659,0.149417961,0.052018683,0.069840881,0.07045123,0.049445364,0.180608057,0.024419734,0.023225623,0.018990245,0.020943551,0.021917415,0.049118779,0.022684926,0,0.087938729,0.025531637,0.019267862,0.058056665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/2004,0.056013007,0.148346176,0.053213628,0.069629759,0.070817707,0.048830426,0.18055936,0.024895282,0.023758709,0.019249815,0.021504394,0.021937161,0.049427355,0.022764412,0,0.086228768,0.025467104,0.019643085,0.057713853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2004,0.055330915,0.150834907,0.05314971,0.069895919,0.073083058,0.049184929,0.179115172,0.024900725,0.024063944,0.019564389,0.020755627,0.020922049,0.049145782,0.022121292,0,0.087456845,0.024564799,0.018875625,0.057034314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/13/2004,0.055342658,0.149269899,0.055183118,0.070640497,0.070824051,0.049925884,0.178863432,0.024730834,0.023783068,0.01943713,0.021306298,0.021285838,0.049068618,0.022293938,0,0.087170686,0.024720936,0.019139446,0.057013666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/14/2004,0.054828908,0.15036724,0.053929412,0.070840069,0.070117049,0.049983343,0.180035339,0.024705945,0.023782725,0.019459617,0.020834114,0.020962334,0.049343544,0.021995443,0,0.088589169,0.024418837,0.018830882,0.056976027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/2004,0.054562592,0.149693257,0.053682524,0.070660231,0.068739011,0.047314296,0.182075393,0.024919718,0.023679687,0.019578671,0.021444768,0.021526158,0.05008286,0.022573267,0,0.088282013,0.024969616,0.019472108,0.056743831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/2004,0.053883281,0.151971084,0.049563087,0.072114472,0.067058639,0.045025144,0.184322159,0.024443219,0.023421229,0.019226755,0.021840415,0.021824818,0.050228941,0.02291093,0,0.089626284,0.025280032,0.01989888,0.057360631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/20/2004,0.053653541,0.151177572,0.053865203,0.071120712,0.065951967,0.043344737,0.184435171,0.024639873,0.023074446,0.019185305,0.02287972,0.022072609,0.0487638,0.023240482,0,0.089552436,0.025495374,0.020330665,0.057216389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/21/2004,0.054471769,0.149618938,0.056334759,0.06953628,0.067112145,0.044006855,0.183581403,0.025145905,0.023844423,0.01974023,0.022499225,0.021776647,0.048331955,0.023069623,0,0.088629272,0.025119829,0.020356612,0.056824131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/22/2004,0.054820829,0.148489959,0.054998909,0.069657487,0.065038852,0.042952043,0.187047235,0.024912178,0.024089134,0.019978561,0.022553301,0.022073554,0.048060502,0.023418875,0,0.08900474,0.025725779,0.020908453,0.056269606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/23/2004,0.055053367,0.148359496,0.055372632,0.071958583,0.063853959,0.043254019,0.186001309,0.025226162,0.024488676,0.020352438,0.02197549,0.021730833,0.048183782,0.023119807,0,0.088895323,0.025586104,0.020695233,0.055892787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/26/2004,0.055229131,0.147555098,0.053931004,0.071025722,0.06698557,0.043289891,0.186445287,0.025492673,0.024153634,0.020297396,0.021719185,0.021614208,0.04989899,0.023166872,0,0.086968463,0.025606373,0.020553765,0.056066739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/27/2004,0.05577747,0.14572143,0.053162079,0.070086392,0.068017682,0.043039404,0.185680841,0.024373002,0.023536895,0.019574194,0.022725618,0.022519728,0.052039268,0.023868831,0,0.085943905,0.026539174,0.021261727,0.056132362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/28/2004,0.055727153,0.146378145,0.051896521,0.070937133,0.069169374,0.042087228,0.184853332,0.024735273,0.02377992,0.019926097,0.021893155,0.021854189,0.053499969,0.023409739,0,0.087095255,0.025993118,0.020663467,0.056100932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/2004,0.055531857,0.147467448,0.050803071,0.070401658,0.068593281,0.044654277,0.185094813,0.024332118,0.024090504,0.020082466,0.02081886,0.021176166,0.054551215,0.022876696,0,0.087112024,0.025587073,0.019897084,0.056929388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/30/2004,0.055908235,0.149385725,0.049284331,0.068678413,0.065268451,0.043545327,0.185824661,0.023213741,0.022847842,0.019073443,0.020964527,0.021981206,0.056149516,0.023716833,0,0.088821528,0.026871295,0.020312743,0.058152185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/2/2004,0.055399327,0.14985545,0.050391812,0.070296324,0.064257845,0.041153945,0.184992768,0.023494079,0.022776156,0.018952154,0.021185663,0.021683167,0.057086182,0.023659141,0,0.090129118,0.026563291,0.020176211,0.05794737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/3/2004,0.056241425,0.14966153,0.053445233,0.069168347,0.062791702,0.040554031,0.180350675,0.023429968,0.022969612,0.019178824,0.021042852,0.021879745,0.059756521,0.023856421,0,0.090476981,0.026987489,0.020384377,0.057824267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/4/2004,0.056678885,0.150717913,0.051208372,0.070050253,0.062991924,0.04155082,0.17897178,0.023169467,0.023495317,0.019148622,0.021044596,0.022050494,0.059169922,0.023808289,0,0.090833033,0.026987468,0.020432713,0.057690133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/5/2004,0.056645502,0.153084907,0.049673663,0.071510701,0.063754712,0.041375567,0.180234102,0.02209665,0.023447594,0.018829793,0.020114032,0.021772596,0.055945447,0.023558214,0,0.092228198,0.027038898,0.02010876,0.058580664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/6/2004,0.058802579,0.148076526,0.046143248,0.061963943,0.070738214,0.051497015,0.184660019,0.0239617,0.024222157,0.019109713,0.021328737,0.024527553,0.054397592,0.024296352,0.056337588,0.080955262,0.028026005,0.020955796,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/9/2004,0.059090649,0.146601978,0.044180377,0.061004837,0.073059352,0.052326894,0.180619831,0.024480057,0.024649415,0.019447985,0.022352111,0.024880547,0.056348357,0.024735769,0.056622586,0.080141737,0.028295691,0.021161826,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/10/2004,0.058894484,0.145351198,0.044974568,0.059740922,0.076539807,0.05251395,0.181339752,0.024549509,0.025194452,0.019551761,0.021859184,0.024587236,0.055652314,0.024465855,0.056428108,0.079832356,0.027790955,0.020733588,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/11/2004,0.059430732,0.143488597,0.047213287,0.058709573,0.076520805,0.053398136,0.180078817,0.024540874,0.025248006,0.01958667,0.02203312,0.024931953,0.056606592,0.024752903,0.055439704,0.078653187,0.028186181,0.021180864,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2004,0.059394622,0.142906408,0.047712859,0.060100682,0.077734886,0.051201633,0.178449107,0.024299853,0.024880569,0.019338375,0.022750345,0.025267782,0.056641057,0.025183622,0.055916593,0.078378732,0.028527919,0.021314957,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/13/2004,0.059430224,0.142010962,0.048106597,0.06105516,0.080013001,0.053425649,0.178754524,0.025287125,0.025610627,0.020146806,0.022169144,0.024711534,0.054026205,0.024766984,0.054690602,0.077099515,0.027884459,0.02081088,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/17/2004,0.058786762,0.143096716,0.049238307,0.06022195,0.081172858,0.054984028,0.179100983,0.02548756,0.025252957,0.020003209,0.021393398,0.024113218,0.052071854,0.024116086,0.054739174,0.078563235,0.027231519,0.020426188,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/18/2004,0.059341904,0.140443776,0.050601819,0.059061536,0.08258139,0.055715085,0.178037534,0.025954911,0.025709116,0.020378898,0.022053854,0.024419787,0.051983481,0.024539098,0.054310172,0.076433059,0.02756299,0.020871587,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/19/2004,0.059097751,0.140885779,0.049245621,0.059249094,0.083122281,0.05603728,0.177823059,0.025839918,0.026039732,0.02051371,0.022007733,0.024243623,0.051769944,0.024405784,0.054760869,0.076934373,0.027379702,0.020643747,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/20/2004,0.058672455,0.142665868,0.050348799,0.058736741,0.079903264,0.054284565,0.179692766,0.025401043,0.026196112,0.020560403,0.021698535,0.023974227,0.052178676,0.024401707,0.055330257,0.077721136,0.027572477,0.020660969,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/23/2004,0.058033486,0.143311647,0.049392969,0.058932866,0.080479322,0.052980364,0.182311711,0.024266916,0.025470292,0.019836937,0.021624538,0.024109756,0.052903951,0.024543761,0.055158347,0.078157633,0.027867358,0.020618148,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/2004,0.058273181,0.144466343,0.050576886,0.06041413,0.079082167,0.050270648,0.181704136,0.024574001,0.025565416,0.020147855,0.020919909,0.023714527,0.052914737,0.02425202,0.056051634,0.078914888,0.027831307,0.020326213,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/25/2004,0.058832463,0.144133396,0.05200636,0.061892079,0.077600003,0.051515645,0.179019418,0.023913495,0.025571024,0.019620284,0.020778562,0.023702396,0.053254141,0.024176115,0.056521494,0.079559454,0.027727733,0.020175936,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/26/2004,0.058201616,0.144370815,0.05419804,0.061660986,0.076655203,0.050287729,0.1793202,0.023170144,0.024855816,0.019113975,0.021337312,0.023647296,0.054432505,0.024413318,0.056333531,0.079764375,0.027819159,0.020417981,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/27/2004,0.058401476,0.14400417,0.05440769,0.061913288,0.077513456,0.047356866,0.179574759,0.023518139,0.024636087,0.019003512,0.021847731,0.023633592,0.054204096,0.024728785,0.055938458,0.080532492,0.027972295,0.020813109,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2004,0.058430529,0.143086085,0.055629636,0.061324275,0.079406207,0.047686564,0.176973066,0.024375881,0.024407563,0.019434283,0.021800515,0.023325595,0.053647919,0.024679724,0.056518947,0.080858422,0.027724575,0.020690215,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/2/2004,0.059638689,0.140060034,0.056665889,0.060246866,0.081177172,0.04831113,0.173273527,0.025485464,0.025026192,0.020171929,0.022277261,0.023469182,0.054642872,0.024947908,0.055190442,0.080629818,0.027935257,0.020850367,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
