,MTUM,VLUE,QUAL,SIZE,USMV,IVLU,IMTM,IQLT,EMGF,ACWV,SPTL,AGG,EMB,TIP,HYG,SCHH,DBC,GLD,,,,,,,,,,,,,,,,,,
9/13/2007,0.017902266,0.020148405,0.020813181,0.020556087,0.021855793,0.017544839,0.016026926,0.017176419,0.043385581,0.050546261,0.158298753,0.151294423,0.085468224,0.158130596,0.100083819,0.021642773,0.048014363,0.031111292,,,,,,,,,,,,,,,,,,
9/14/2007,0.018012718,0.020362508,0.020996617,0.020717675,0.022037572,0.017669698,0.016177307,0.017320461,0.043795639,0.050748005,0.157470292,0.151020213,0.085600717,0.157469045,0.099840087,0.022078851,0.04770544,0.030977154,,,,,,,,,,,,,,,,,,
9/17/2007,0.017993702,0.020286702,0.02093891,0.020711969,0.022014761,0.017576783,0.016140981,0.017182019,0.044098029,0.050644092,0.157620964,0.150777248,0.085495888,0.157367323,0.100547701,0.022105656,0.047631331,0.030865942,,,,,,,,,,,,,,,,,,
9/18/2007,0.017899073,0.020219174,0.020789068,0.020594122,0.021887382,0.01735841,0.016013969,0.016965491,0.043896841,0.050373653,0.157254839,0.150805535,0.08558528,0.157903584,0.100985656,0.021996848,0.048179579,0.031291496,,,,,,,,,,,,,,,,,,
9/19/2007,0.018333315,0.020681374,0.021238091,0.021040382,0.022308343,0.017353674,0.016052632,0.017007238,0.043859905,0.050468572,0.156067927,0.149981936,0.085928604,0.156818672,0.100940973,0.022548919,0.047994688,0.031374754,,,,,,,,,,,,,,,,,,
9/20/2007,0.018390638,0.020649098,0.021268409,0.021071314,0.022324372,0.017824491,0.016502856,0.017479445,0.045021397,0.050916516,0.153616804,0.149087867,0.086047751,0.155474556,0.102277878,0.02284318,0.048126915,0.031076514,,,,,,,,,,,,,,,,,,
9/21/2007,0.018481727,0.020634716,0.021292743,0.021024895,0.022311328,0.018070565,0.01676208,0.017691571,0.04574281,0.051289332,0.152353715,0.149072793,0.086326939,0.154809902,0.100473621,0.022583402,0.049217396,0.031860466,,,,,,,,,,,,,,,,,,
9/24/2007,0.0185556,0.020631914,0.021298098,0.020988893,0.022283097,0.018035037,0.016788985,0.017723112,0.045996015,0.051118035,0.153043545,0.14886307,0.086256986,0.154751738,0.100291782,0.022472974,0.04934379,0.03155733,,,,,,,,,,,,,,,,,,
9/25/2007,0.018503412,0.020444326,0.021183905,0.020852289,0.022173589,0.018005629,0.016891087,0.017811108,0.046432383,0.051009448,0.153021441,0.148682082,0.086323124,0.154304611,0.100835548,0.022846506,0.049189858,0.031489656,,,,,,,,,,,,,,,,,,
9/26/2007,0.018535511,0.020417477,0.021223626,0.020837626,0.022137058,0.017990168,0.016901684,0.017718823,0.046296474,0.051046999,0.153097803,0.148875551,0.086847202,0.154092475,0.101127325,0.022468738,0.048858294,0.031527166,,,,,,,,,,,,,,,,,,
9/27/2007,0.018614685,0.020487543,0.021357,0.02096357,0.022246439,0.018037585,0.01695331,0.017817489,0.046619221,0.051260853,0.152245576,0.148711656,0.086777002,0.154229401,0.10075031,0.022623463,0.048924675,0.031380221,,,,,,,,,,,,,,,,,,
9/28/2007,0.018641984,0.020461034,0.021354561,0.020956122,0.022218226,0.018182436,0.017021393,0.017904795,0.046879222,0.051309867,0.152545145,0.148095111,0.086246013,0.154236206,0.099854567,0.022679831,0.049913271,0.031500215,,,,,,,,,,,,,,,,,,
10/1/2007,0.018564973,0.020351652,0.021303023,0.020868747,0.022097499,0.018249975,0.017108447,0.017993401,0.047010637,0.051328214,0.152858326,0.148160018,0.086053345,0.154193314,0.099748571,0.022591323,0.049701158,0.031817375,,,,,,,,,,,,,,,,,,
10/2/2007,0.018765255,0.020583631,0.021477701,0.021076931,0.022283268,0.018310015,0.017168952,0.018075804,0.047259574,0.051464406,0.153046843,0.147099523,0.085875884,0.153947916,0.09974949,0.022948522,0.049001589,0.031864698,,,,,,,,,,,,,,,,,,
10/3/2007,0.018681381,0.020605614,0.021413641,0.021097965,0.022276536,0.018308556,0.01709792,0.018061667,0.048447912,0.051513789,0.152967199,0.147642957,0.085330473,0.154078533,0.099928493,0.023346347,0.048008818,0.0311922,,,,,,,,,,,,,,,,,,
10/4/2007,0.018574377,0.020535541,0.021382657,0.021077737,0.02226148,0.018349261,0.017106536,0.018082807,0.048228552,0.051586882,0.153142851,0.148059125,0.085253932,0.154147653,0.099629989,0.023337639,0.048172985,0.031069995,,,,,,,,,,,,,,,,,,
10/5/2007,0.018643988,0.020597457,0.021381007,0.021092021,0.022320141,0.018287114,0.016962161,0.018012651,0.047703809,0.051516038,0.152912708,0.147777392,0.085073141,0.154142822,0.099903607,0.023461733,0.04877037,0.031441841,,,,,,,,,,,,,,,,,,
10/9/2007,0.018842147,0.020777255,0.021562635,0.021298638,0.022466439,0.018385565,0.017157949,0.018253533,0.04845993,0.05178741,0.15267038,0.146373566,0.084769181,0.15299239,0.099802887,0.023945896,0.048833864,0.031620336,,,,,,,,,,,,,,,,,,
10/10/2007,0.019035297,0.020864303,0.021694072,0.021410474,0.022609028,0.018476467,0.01725789,0.018354827,0.04856327,0.051970097,0.152370351,0.145777987,0.084785466,0.152165047,0.099683225,0.024101622,0.049078722,0.031801855,,,,,,,,,,,,,,,,,,
10/11/2007,0.016660065,0.020502472,0.020781266,0.020202494,0.020906153,0.017837886,0.016143254,0.018302188,0.044942353,0.051898564,0.160868431,0.154427449,0.085884932,0.161291444,0.081047516,0.021990525,0.050888695,0.035424314,,,,,,,,,,,,,,,,,,
10/12/2007,0.016470682,0.020330604,0.020608118,0.020066887,0.020768327,0.01800891,0.016375432,0.018464946,0.045982253,0.051943263,0.16040097,0.154207828,0.085935806,0.160678463,0.080991813,0.021802265,0.05134933,0.035614103,,,,,,,,,,,,,,,,,,
10/15/2007,0.01669017,0.020401591,0.020735506,0.020131995,0.020821743,0.017910807,0.01629712,0.018403571,0.045563324,0.051900986,0.160396779,0.15390972,0.086143043,0.160467599,0.081075013,0.021623727,0.05158648,0.035940826,,,,,,,,,,,,,,,,,,
10/16/2007,0.016596739,0.020225136,0.020584709,0.019925017,0.020607722,0.017816818,0.01627165,0.018303068,0.045898516,0.051667319,0.160157365,0.153968312,0.086194559,0.160480214,0.081469319,0.021153669,0.052471176,0.03620869,,,,,,,,,,,,,,,,,,
10/17/2007,0.016587582,0.020115185,0.020537436,0.019800903,0.020536606,0.017629979,0.01614773,0.018072438,0.045489016,0.051378544,0.160714147,0.154508913,0.086135034,0.161247168,0.081313169,0.020892313,0.05262601,0.036267828,,,,,,,,,,,,,,,,,,
10/18/2007,0.016573486,0.020122165,0.02049263,0.019749319,0.020470563,0.017674825,0.016249303,0.018222004,0.045442655,0.051337463,0.162102335,0.154705462,0.08591307,0.161873179,0.080139004,0.020802171,0.052238608,0.03589176,,,,,,,,,,,,,,,,,,
10/19/2007,0.016621204,0.020004548,0.020436755,0.019651578,0.020412662,0.017638759,0.01632566,0.018172602,0.045416289,0.051257483,0.161734368,0.154651749,0.085723532,0.161824519,0.079840853,0.020789672,0.053001901,0.036495867,,,,,,,,,,,,,,,,,,
10/22/2007,0.016002753,0.019536026,0.019943482,0.019233513,0.019966471,0.01753732,0.016217842,0.018038887,0.045122827,0.050757867,0.163484618,0.155683361,0.085806275,0.163541886,0.079650002,0.020084485,0.052965218,0.036427168,,,,,,,,,,,,,,,,,,
10/23/2007,0.016090128,0.019682827,0.020124205,0.019438847,0.020117303,0.017257664,0.015910677,0.017721594,0.044041152,0.050639868,0.16442128,0.156198387,0.085992641,0.163733296,0.079198584,0.020395013,0.053009197,0.03602734,,,,,,,,,,,,,,,,,,
10/24/2007,0.01639811,0.019665126,0.020214662,0.019461242,0.020153287,0.017406572,0.016113185,0.01801284,0.044850717,0.050875862,0.164020356,0.155442897,0.085746541,0.163053435,0.079496951,0.02051913,0.052402447,0.03616664,,,,,,,,,,,,,,,,,,
10/25/2007,0.016328481,0.019583911,0.020182726,0.019364385,0.020107339,0.017299582,0.016056232,0.017856207,0.044678274,0.05060729,0.164968207,0.155742223,0.085656814,0.163273691,0.079303385,0.020316153,0.052457444,0.036217654,,,,,,,,,,,,,,,,,,
10/26/2007,0.016318611,0.019469971,0.020131246,0.01930316,0.020094844,0.017444996,0.016215278,0.018056332,0.04509737,0.050703917,0.164432816,0.154837615,0.085380168,0.163201367,0.079161527,0.020300309,0.05350657,0.036343906,,,,,,,,,,,,,,,,,,
10/29/2007,0.016417077,0.019709742,0.020282364,0.019423127,0.020200139,0.017608834,0.016412955,0.018241287,0.04564147,0.050977087,0.163047972,0.154069482,0.085087735,0.162395398,0.079023118,0.020371662,0.054104346,0.036986207,,,,,,,,,,,,,,,,,,
10/30/2007,0.016474479,0.019650533,0.020300096,0.019388345,0.020141102,0.017758326,0.01658401,0.018394654,0.046339024,0.051093731,0.162422621,0.153420055,0.084806825,0.162414919,0.078926644,0.020089786,0.054760695,0.037034155,,,,,,,,,,,,,,,,,,
10/31/2007,0.016261797,0.019542632,0.020253235,0.019347074,0.02013414,0.017689875,0.016488542,0.018379705,0.046340158,0.051108845,0.163215977,0.154045024,0.085351734,0.162066459,0.078993012,0.020328504,0.053682207,0.036771079,,,,,,,,,,,,,,,,,,
11/1/2007,0.016487867,0.019688395,0.020418025,0.019505538,0.020292476,0.017803679,0.016512911,0.01850763,0.046219898,0.051422103,0.161880274,0.153088826,0.085338738,0.160742347,0.079216943,0.020615629,0.055012541,0.03724618,,,,,,,,,,,,,,,,,,
11/2/2007,0.016207291,0.019235728,0.020016151,0.019071181,0.019873677,0.017597696,0.016427846,0.018376322,0.046209269,0.050993182,0.163561793,0.153890598,0.085615334,0.16266528,0.07892013,0.019857884,0.054459266,0.037021373,,,,,,,,,,,,,,,,,,
11/5/2007,0.016325708,0.019200066,0.020054029,0.019018362,0.019850276,0.017385003,0.016333677,0.018247662,0.045460726,0.050661346,0.163332064,0.153842692,0.085473346,0.163347774,0.078617047,0.019422719,0.055556775,0.037870728,,,,,,,,,,,,,,,,,,
11/6/2007,0.016266533,0.019154391,0.020022619,0.018975437,0.019856846,0.017250458,0.016174157,0.018092698,0.044897988,0.050564903,0.164159159,0.154042969,0.085517089,0.163785654,0.078751412,0.019254814,0.055316908,0.037915963,,,,,,,,,,,,,,,,,,
11/7/2007,0.016518258,0.01937379,0.020124876,0.019084647,0.019937911,0.017284655,0.016343321,0.018228681,0.045312455,0.050698507,0.16262546,0.153163011,0.085035799,0.163076594,0.078809497,0.019325317,0.056513828,0.038543393,,,,,,,,,,,,,,,,,,
11/8/2007,0.016107656,0.018887226,0.019649097,0.018641537,0.019517317,0.017360775,0.016542311,0.018335672,0.04542758,0.050404635,0.163318667,0.153787726,0.084905311,0.163803706,0.079015103,0.018774266,0.056443611,0.039077804,,,,,,,,,,,,,,,,,,
11/9/2007,0.016154827,0.018955141,0.019702458,0.018802184,0.019713249,0.017207423,0.016448682,0.018253274,0.044540015,0.050313615,0.163799692,0.154276575,0.084501034,0.164665413,0.07818409,0.018902429,0.056421643,0.039158256,,,,,,,,,,,,,,,,,,
11/13/2007,0.015767277,0.018699719,0.019423565,0.018606192,0.019512737,0.016933102,0.016215282,0.017925244,0.044188707,0.049949402,0.164835865,0.154701997,0.084475068,0.165979728,0.07847446,0.018842965,0.056362619,0.039106071,,,,,,,,,,,,,,,,,,
11/14/2007,0.015957317,0.021002983,0.020978606,0.02049934,0.020804813,0.017918697,0.015061729,0.015740809,0.042916777,0.051516002,0.168661695,0.161524195,0.089150801,0.168815989,0.073178325,0.021311835,0.042733924,0.032226163,,,,,,,,,,,,,,,,,,
11/15/2007,0.015874617,0.020788641,0.020781643,0.02027747,0.020597608,0.018057575,0.015267049,0.015928768,0.044006734,0.051435913,0.168178793,0.161028158,0.089137032,0.168380491,0.073161891,0.020910181,0.043576255,0.032611182,,,,,,,,,,,,,,,,,,
11/16/2007,0.015691043,0.020546654,0.020674041,0.020130468,0.020463276,0.017844426,0.015068706,0.015664395,0.043327001,0.051188012,0.16907969,0.162336989,0.089226166,0.169381899,0.073421124,0.020856366,0.043313523,0.031786222,,,,,,,,,,,,,,,,,,
11/19/2007,0.015851815,0.020677666,0.020829117,0.020128289,0.020526973,0.017627618,0.01491356,0.015517384,0.042728965,0.051057067,0.170236167,0.162109423,0.089163536,0.169600609,0.073390607,0.020532999,0.043426026,0.031682179,,,,,,,,,,,,,,,,,,
11/20/2007,0.015590664,0.020264682,0.020558747,0.01982115,0.020285977,0.017335423,0.014674052,0.015269705,0.042215312,0.050703294,0.171807589,0.162560546,0.089093652,0.171091354,0.07343488,0.020017785,0.043781842,0.031493344,,,,,,,,,,,,,,,,,,
11/21/2007,0.015764737,0.020314748,0.020651605,0.019827149,0.020342698,0.017613163,0.014927769,0.015487534,0.042136103,0.050911107,0.170788012,0.162043543,0.089035236,0.170724359,0.072634391,0.019609843,0.044821306,0.032366697,,,,,,,,,,,,,,,,,,
11/23/2007,0.015573036,0.020052558,0.020399573,0.019617527,0.020116403,0.017314648,0.01464556,0.015142949,0.041078936,0.050397907,0.172090639,0.163698888,0.088823816,0.172602425,0.071451327,0.019594764,0.04499401,0.032405036,,,,,,,,,,,,,,,,,,
11/26/2007,0.01579164,0.02034224,0.020627713,0.019861929,0.020354562,0.017463532,0.014716343,0.015277402,0.04070435,0.050676168,0.171805105,0.162411173,0.088536088,0.172011353,0.07111673,0.019934419,0.045284395,0.033084856,,,,,,,,,,,,,,,,,,
11/27/2007,0.015473594,0.019761444,0.020071926,0.01934415,0.019811856,0.017385559,0.01476346,0.015295799,0.041311607,0.050271951,0.17462991,0.163011506,0.088127155,0.173032807,0.071516344,0.018775302,0.044487272,0.032928359,,,,,,,,,,,,,,,,,,
11/28/2007,0.015704966,0.020086887,0.020431297,0.019691821,0.020181949,0.017395797,0.014679698,0.015276057,0.04126955,0.050731135,0.17277232,0.163012703,0.08851042,0.172186432,0.071919787,0.0192588,0.044313883,0.032576497,,,,,,,,,,,,,,,,,,
11/29/2007,0.016136975,0.020593746,0.020919174,0.020194945,0.020601116,0.017560344,0.014846842,0.015522098,0.041532446,0.05122456,0.171212205,0.162190171,0.088708366,0.170454657,0.072413593,0.019954736,0.043657073,0.032276954,,,,,,,,,,,,,,,,,,
11/30/2007,0.016149634,0.02050159,0.020804169,0.020025272,0.020438271,0.017628611,0.014955795,0.01558128,0.042233833,0.051160679,0.17286801,0.161676971,0.088344793,0.170468816,0.072334743,0.019770378,0.043494145,0.031563012,,,,,,,,,,,,,,,,,,
12/3/2007,0.016195198,0.020732046,0.020848299,0.020222542,0.02063008,0.017721863,0.015042946,0.015677202,0.042591903,0.051338547,0.170936514,0.1620351,0.088742555,0.170367091,0.072637779,0.020137497,0.042962152,0.031180686,,,,,,,,,,,,,,,,,,
12/4/2007,0.016138813,0.020539016,0.020669894,0.020068655,0.020483099,0.017566769,0.014902303,0.015567396,0.042324298,0.051126463,0.171828365,0.16228865,0.088624501,0.170303369,0.073098415,0.019905263,0.043113777,0.031450954,,,,,,,,,,,,,,,,,,
12/5/2007,0.016154968,0.020504235,0.020603965,0.020011816,0.020434034,0.017437719,0.014879026,0.015477135,0.042500174,0.051179191,0.171752981,0.162074352,0.088754332,0.170426255,0.073002668,0.019406081,0.043420112,0.031980956,,,,,,,,,,,,,,,,,,
12/6/2007,0.016463908,0.020856306,0.020952308,0.020282965,0.020732924,0.017620637,0.014998313,0.015635822,0.043227951,0.051540036,0.171070458,0.161874439,0.088947401,0.168724158,0.072189657,0.020069869,0.043121898,0.031690948,,,,,,,,,,,,,,,,,,
12/7/2007,0.01669813,0.021164263,0.021160134,0.020528423,0.020915142,0.017640954,0.014940687,0.015610376,0.043289191,0.051709964,0.169403166,0.161317712,0.088746057,0.167814709,0.072662452,0.020687417,0.043797484,0.031913741,,,,,,,,,,,,,,,,,,
12/10/2007,0.016800523,0.021268295,0.021209263,0.020607457,0.020980992,0.017895651,0.015051282,0.015763596,0.043419156,0.051947984,0.168136796,0.161028306,0.089105065,0.167610286,0.07291326,0.020704849,0.043828409,0.03172883,,,,,,,,,,,,,,,,,,
12/11/2007,0.016892911,0.021401268,0.021374711,0.020766788,0.021143972,0.018012071,0.015109989,0.01585541,0.043004183,0.052132572,0.167653328,0.160549641,0.089012506,0.167219784,0.072733526,0.021118738,0.043756627,0.032261975,,,,,,,,,,,,,,,,,,
12/12/2007,0.01652767,0.020781089,0.020905839,0.02016968,0.020592146,0.017952226,0.01513288,0.015832975,0.043052992,0.051687341,0.16901345,0.161419818,0.089170985,0.169140059,0.07270174,0.019943926,0.044163564,0.031811621,,,,,,,,,,,,,,,,,,
12/13/2007,0.016708223,0.02080642,0.021068006,0.020189058,0.020612824,0.017940672,0.015101343,0.015778491,0.042611838,0.051492399,0.168954363,0.160962236,0.089051671,0.168171318,0.072961057,0.019887418,0.045285258,0.032417403,,,,,,,,,,,,,,,,,,
12/14/2007,0.014243174,0.023777098,0.02273089,0.022795346,0.023022911,0.019596861,0.014072444,0.016759588,0.042202462,0.05641479,0.154107982,0.159395063,0.096812445,0.166676297,0.066870958,0.022120809,0.046091714,0.032309168,,,,,,,,,,,,,,,,,,
12/17/2007,0.014183619,0.023544793,0.022531176,0.022557415,0.022837608,0.019502363,0.013997584,0.016702796,0.041816699,0.056173797,0.154387836,0.159786398,0.097180197,0.167439147,0.067320961,0.021538866,0.046011658,0.032487087,,,,,,,,,,,,,,,,,,
12/18/2007,0.013864531,0.023285423,0.022314755,0.022353086,0.022630062,0.019152356,0.013716222,0.016361725,0.040726835,0.05559612,0.156084004,0.160620702,0.097358378,0.169286568,0.067207359,0.021038834,0.045957015,0.032446024,,,,,,,,,,,,,,,,,,
12/19/2007,0.013893871,0.023349759,0.022383219,0.022415095,0.022730744,0.01910505,0.013649738,0.016282635,0.040686319,0.055650516,0.156260778,0.160919978,0.097208247,0.168889172,0.067045433,0.021123798,0.045606095,0.032799553,,,,,,,,,,,,,,,,,,
12/20/2007,0.013887313,0.023170972,0.022268209,0.022289332,0.022560831,0.018914463,0.013573858,0.016189468,0.040668661,0.055305401,0.15729632,0.160629614,0.096959853,0.16929033,0.067114393,0.021349696,0.045862927,0.032668357,,,,,,,,,,,,,,,,,,
12/21/2007,0.014031227,0.023274907,0.022415039,0.022410358,0.022615588,0.01892977,0.013609858,0.016181994,0.04056024,0.055401287,0.157169527,0.16059683,0.097064546,0.169214227,0.067015636,0.021353535,0.04569986,0.03245557,,,,,,,,,,,,,,,,,,
12/24/2007,0.014269327,0.023554579,0.02274942,0.022708687,0.022931685,0.019146132,0.013907082,0.016414797,0.041051908,0.055805341,0.155297292,0.159601617,0.096779198,0.167877834,0.067101378,0.021666937,0.046152583,0.0329842,,,,,,,,,,,,,,,,,,
12/26/2007,0.014375613,0.023692919,0.022842725,0.022840042,0.023052533,0.019159899,0.013957939,0.016476656,0.041834409,0.05593214,0.154435686,0.159273782,0.096723407,0.166973217,0.066707749,0.02241154,0.046386672,0.032923073,,,,,,,,,,,,,,,,,,
12/27/2007,0.01446689,0.023725503,0.022854953,0.022825709,0.023061223,0.019320571,0.014063119,0.016587977,0.042016066,0.056088985,0.153204685,0.159081959,0.096981591,0.166552459,0.066537742,0.02205164,0.047026008,0.033552919,,,,,,,,,,,,,,,,,,
12/28/2007,0.014237582,0.023327141,0.022497645,0.022468069,0.022725419,0.019359495,0.014117384,0.016621332,0.042269144,0.055678051,0.154193586,0.159615968,0.096700639,0.167305986,0.066834721,0.021459417,0.047090174,0.033498245,,,,,,,,,,,,,,,,,,
12/31/2007,0.014228393,0.023245194,0.022461006,0.022392421,0.02265771,0.019391922,0.014126934,0.016632778,0.042063549,0.055603747,0.155361297,0.159912755,0.096401174,0.167727492,0.065951778,0.021093714,0.046777423,0.033970713,,,,,,,,,,,,,,,,,,
1/2/2008,0.014047737,0.023035146,0.02225316,0.022261651,0.02246637,0.019329582,0.014077136,0.016575207,0.042073237,0.055415151,0.156383893,0.159632442,0.096336826,0.168482597,0.065960698,0.021247786,0.046740828,0.033680554,,,,,,,,,,,,,,,,,,
1/3/2008,0.013906227,0.022647311,0.021871869,0.021846911,0.022136554,0.019270114,0.013995502,0.016391269,0.041707755,0.054979951,0.157188218,0.159962433,0.096212794,0.169367722,0.064988098,0.021057464,0.047901336,0.034568472,,,,,,,,,,,,,,,,,,
1/4/2008,0.014039176,0.022585977,0.021939322,0.021758103,0.022126967,0.019202741,0.013956477,0.016307416,0.041480372,0.054841237,0.156866322,0.160355538,0.09636432,0.169905795,0.064851165,0.020307255,0.048261034,0.034850784,,,,,,,,,,,,,,,,,,
1/7/2008,0.013669428,0.022061643,0.021545597,0.021344807,0.021832633,0.018879592,0.01380417,0.016125395,0.041818702,0.054383187,0.158314409,0.161302671,0.09678175,0.170510078,0.065027956,0.019628743,0.048164593,0.034804648,,,,,,,,,,,,,,,,,,
1/8/2008,0.013605475,0.022074319,0.021697866,0.021489026,0.022059709,0.018722895,0.013669254,0.015986424,0.041366379,0.054466098,0.158808999,0.161684666,0.097106772,0.170664727,0.064711907,0.019848397,0.047341695,0.034695393,,,,,,,,,,,,,,,,,,
1/9/2008,0.013382405,0.021575591,0.021402361,0.021113085,0.021766951,0.018737482,0.013765525,0.016088466,0.041762425,0.054323493,0.158479833,0.162267099,0.097447708,0.170972931,0.064405874,0.019130581,0.047822575,0.035555617,,,,,,,,,,,,,,,,,,
1/10/2008,0.013622137,0.02183224,0.021676138,0.021306523,0.022067116,0.018547702,0.013629432,0.015865579,0.041942234,0.054559734,0.159210386,0.161797706,0.097317541,0.170750594,0.06366765,0.019444561,0.047320971,0.035441758,,,,,,,,,,,,,,,,,,
1/11/2008,0.01365407,0.022139063,0.021855078,0.021520403,0.022189596,0.018420354,0.013552595,0.015770176,0.041693268,0.054650142,0.157985806,0.161617867,0.097495336,0.17014476,0.064200977,0.019795799,0.047142698,0.036172011,,,,,,,,,,,,,,,,,,
1/14/2008,0.013375975,0.021826144,0.02149186,0.021244206,0.021965452,0.018429897,0.013408176,0.015648397,0.041468342,0.05417679,0.158701548,0.162149325,0.097043392,0.171232682,0.064273494,0.019768756,0.04752526,0.036270303,,,,,,,,,,,,,,,,,,
1/15/2008,0.017515319,0.02280574,0.022769461,0.0223123,0.023205462,0.017926874,0.016473105,0.016279683,0.044095706,0.059178639,0.142146097,0.164482992,0.092586286,0.168256087,0.066456594,0.020987448,0.045383083,0.037139124,,,,,,,,,,,,,,,,,,
1/16/2008,0.017067637,0.022311074,0.022346248,0.021922499,0.02281906,0.017578175,0.016174802,0.015965544,0.043692569,0.058656954,0.143702402,0.165761007,0.093125055,0.169816848,0.066903294,0.020500289,0.045008919,0.036647623,,,,,,,,,,,,,,,,,,
1/17/2008,0.016759372,0.022474617,0.022320862,0.022121409,0.022884388,0.017315481,0.015696215,0.015687322,0.042236386,0.058654024,0.144070565,0.166380958,0.093883846,0.169955942,0.067280509,0.021034278,0.044888988,0.036354841,,,,,,,,,,,,,,,,,,
1/18/2008,0.01622162,0.021808496,0.021760242,0.021543522,0.022298721,0.01734129,0.015664572,0.015705133,0.041981026,0.058143296,0.145800287,0.167741991,0.094000967,0.17155197,0.066947548,0.020738289,0.044402872,0.03634816,,,,,,,,,,,,,,,,,,
1/22/2008,0.016209987,0.021663725,0.021630637,0.021411856,0.022160493,0.017091826,0.015581094,0.015571574,0.041839122,0.057868731,0.14550201,0.167912671,0.094169996,0.171918286,0.067553723,0.020507906,0.044627105,0.036779257,,,,,,,,,,,,,,,,,,
1/23/2008,0.015849686,0.021563055,0.021316492,0.021288073,0.021926282,0.017296661,0.015630257,0.015773014,0.040540924,0.057053163,0.14664558,0.168213379,0.093742273,0.173259287,0.067100047,0.021216525,0.044481572,0.037103729,,,,,,,,,,,,,,,,,,
1/24/2008,0.015804204,0.022137089,0.02174683,0.02183592,0.022366574,0.016908638,0.015401227,0.015604526,0.040960702,0.057533667,0.145897023,0.167304739,0.093534534,0.17243046,0.067069246,0.023029781,0.043538126,0.036896715,,,,,,,,,,,,,,,,,,
1/25/2008,0.016107953,0.022333381,0.021872187,0.021847573,0.022347552,0.017787195,0.016186269,0.016353666,0.041480579,0.058017367,0.143356453,0.166257206,0.09320212,0.170618349,0.067655762,0.022454103,0.044447973,0.037674312,,,,,,,,,,,,,,,,,,
1/28/2008,0.015814502,0.021902837,0.021363884,0.02149006,0.021970831,0.017836661,0.016490231,0.016532511,0.042406165,0.05795235,0.143448403,0.165926354,0.092999777,0.171362303,0.067505841,0.022105244,0.045266714,0.037625332,,,,,,,,,,,,,,,,,,
1/29/2008,0.015915223,0.022301847,0.021689575,0.021897937,0.022351665,0.017678987,0.01625914,0.016351118,0.041277812,0.05788221,0.143761396,0.165825696,0.092726997,0.170723086,0.067027033,0.022835925,0.045362067,0.038132288,,,,,,,,,,,,,,,,,,
1/30/2008,0.015900438,0.022522795,0.021716946,0.022068753,0.022462356,0.017991869,0.016450733,0.016494937,0.041680849,0.058263278,0.142748098,0.165255069,0.092541066,0.170602159,0.067072365,0.022633034,0.045725276,0.03786998,,,,,,,,,,,,,,,,,,
1/31/2008,0.015853426,0.022539359,0.021583902,0.021955656,0.022360187,0.017898395,0.016397808,0.016401322,0.041169733,0.057999148,0.14250927,0.16587112,0.093023675,0.171003577,0.067477643,0.022193913,0.045430858,0.038331009,,,,,,,,,,,,,,,,,,
2/1/2008,0.015967597,0.022749898,0.021734128,0.022226756,0.022573358,0.017842545,0.016495062,0.016406558,0.040988409,0.058381071,0.142696354,0.16563045,0.092511998,0.170839341,0.067222806,0.022506565,0.045391324,0.037835781,,,,,,,,,,,,,,,,,,
2/4/2008,0.015999201,0.022996312,0.021831756,0.022546991,0.022754117,0.018071908,0.016732109,0.016722815,0.042162757,0.058822242,0.142602614,0.164811176,0.09215364,0.170262892,0.066995319,0.023273023,0.044419396,0.036841731,,,,,,,,,,,,,,,,,,
2/5/2008,0.015916818,0.022759502,0.021718003,0.022352585,0.022587499,0.018206608,0.016775427,0.016824314,0.043277229,0.058775566,0.142026133,0.164889599,0.092287542,0.169458863,0.067079929,0.023039991,0.045246822,0.036777572,,,,,,,,,,,,,,,,,,
2/6/2008,0.015536406,0.022235236,0.02122479,0.021863239,0.022117226,0.017684167,0.016396097,0.016361555,0.043029803,0.058017449,0.143959824,0.16652697,0.092705338,0.171429235,0.066993279,0.022306143,0.0451757,0.036437545,,,,,,,,,,,,,,,,,,
2/7/2008,0.015394048,0.022153166,0.021079359,0.021819392,0.022022559,0.017682144,0.016399691,0.016345458,0.042486785,0.05784375,0.143592083,0.166974303,0.093063018,0.171817754,0.067087358,0.022024795,0.045120983,0.037093352,,,,,,,,,,,,,,,,,,
2/8/2008,0.015542214,0.022361126,0.021374646,0.022103302,0.02229563,0.017403448,0.016227991,0.016018784,0.042423497,0.058138097,0.142576049,0.166337337,0.093201949,0.170622922,0.0671421,0.02267232,0.04590069,0.037657897,,,,,,,,,,,,,,,,,,
2/11/2008,0.015670922,0.022214866,0.021261206,0.021888719,0.022051025,0.017294122,0.016350741,0.016072607,0.042384476,0.057762336,0.142890397,0.166547538,0.09251726,0.17173134,0.066402259,0.021846991,0.047107217,0.038005977,,,,,,,,,,,,,,,,,,
2/12/2008,0.015889472,0.022320354,0.021356663,0.021919365,0.022132815,0.017154497,0.016288385,0.015906969,0.042024221,0.057690449,0.143630511,0.166695197,0.09235564,0.171958488,0.065794994,0.02142789,0.047358045,0.038096046,,,,,,,,,,,,,,,,,,
2/13/2008,0.015915325,0.022427838,0.02150856,0.022044692,0.022319202,0.017700068,0.016679974,0.016389133,0.04270411,0.058330393,0.142662496,0.166328344,0.092215601,0.171331445,0.065923532,0.0220087,0.046316345,0.037194242,,,,,,,,,,,,,,,,,,
